ReceptionStart,ReceptionEnd,Frequency,Center,Description,Notes,Protocol,Service,Callsign,ShiftEnabled,Shift,FilterType,FilterBandwidth,SquelchEnabled,Squelch,CWShift,TimeoutSeconds,MinSignalStrength,ActualSignalStrength,
1/1/2017 17:01,1/1/2017 17:01,101100000,101100000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-38,Cutoff
1/1/2017 17:01,1/1/2017 17:01,105000000,105000000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-37,Cutoff
1/1/2017 17:01,1/1/2017 17:01,105600000,105600000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-29,Cutoff
1/1/2017 17:01,1/1/2017 17:01,88900000,88900000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-22,Cutoff
1/1/2017 17:01,1/1/2017 17:01,89400000,89400000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-39,Cutoff
1/1/2017 17:01,1/1/2017 17:02,89500000,89500000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-38,Cutoff
1/1/2017 17:02,1/1/2017 17:02,89600000,89600000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-37,Cutoff
1/1/2017 17:02,1/1/2017 17:02,89700000,89700000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-34,Cutoff
1/1/2017 17:02,1/1/2017 17:02,89800000,89800000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-40,Cutoff
1/1/2017 17:02,1/1/2017 17:02,90000000,90000000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-35,Cutoff
1/1/2017 17:02,1/1/2017 17:02,90100000,90100000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-38,Cutoff
1/1/2017 17:02,1/1/2017 17:02,90200000,90200000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-39,Cutoff
1/1/2017 17:02,1/1/2017 17:02,90400000,90400000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-39,Cutoff
1/1/2017 17:02,1/1/2017 17:02,90500000,90500000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-34,Cutoff
1/1/2017 17:02,1/1/2017 17:02,90600000,90600000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-39,Cutoff
1/1/2017 17:02,1/1/2017 17:02,90700000,90700000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-37,Cutoff
1/1/2017 17:02,1/1/2017 17:02,90800000,90800000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-39,Cutoff
1/1/2017 17:02,1/1/2017 17:02,91000000,91000000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-39,Cutoff
1/1/2017 17:02,1/1/2017 17:02,91200000,91200000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-40,Cutoff
1/1/2017 17:02,1/1/2017 17:02,91300000,91300000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-29,Cutoff
1/1/2017 17:02,1/1/2017 17:02,91400000,91400000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-38,Cutoff
1/1/2017 17:02,1/1/2017 17:02,91500000,91500000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-38,Cutoff
1/1/2017 17:02,1/1/2017 17:02,91900000,91900000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-36,Cutoff
1/1/2017 17:02,1/1/2017 17:02,92000000,92000000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-29,Cutoff
1/1/2017 17:02,1/1/2017 17:02,92300000,92300000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-37,Cutoff
1/1/2017 17:02,1/1/2017 17:02,92700000,92700000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-39,Cutoff
1/1/2017 17:03,1/1/2017 17:03,92800000,92800000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-38,Cutoff
1/1/2017 17:03,1/1/2017 17:03,93000000,93000000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-40,Cutoff
1/1/2017 17:03,1/1/2017 17:03,93100000,93100000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-38,Cutoff
1/1/2017 17:03,1/1/2017 17:03,93200000,93200000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-38,Cutoff
1/1/2017 17:03,1/1/2017 17:03,93300000,93300000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-18,Cutoff
1/1/2017 17:03,1/1/2017 17:03,93400000,93400000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-38,Cutoff
1/1/2017 17:03,1/1/2017 17:03,93600000,93600000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-38,Cutoff
1/1/2017 17:03,1/1/2017 17:03,93800000,93800000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-36,Cutoff
1/1/2017 17:03,1/1/2017 17:03,94100000,94100000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-40,Cutoff
1/1/2017 17:03,1/1/2017 17:03,94200000,94200000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-25,Cutoff
1/1/2017 17:03,1/1/2017 17:03,94600000,94600000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-35,Cutoff
1/1/2017 17:03,1/1/2017 17:03,94900000,94900000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-40,Cutoff
1/1/2017 17:03,1/1/2017 17:03,95000000,95000000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-23,Cutoff
1/1/2017 17:03,1/1/2017 17:03,95300000,95300000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-38,Cutoff
1/1/2017 17:03,1/1/2017 17:03,95800000,95800000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-16,Cutoff
1/1/2017 17:03,1/1/2017 17:03,96000000,96000000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-26,Cutoff
1/1/2017 17:03,1/1/2017 17:03,96800000,96800000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-27,Cutoff
1/1/2017 17:03,1/1/2017 17:03,97200000,97200000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-23,Cutoff
1/1/2017 17:03,1/1/2017 17:03,99100000,99100000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-32,Cutoff
1/1/2017 17:04,1/1/2017 17:04,99400000,99400000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-39,Cutoff
1/1/2017 17:04,1/1/2017 17:04,99500000,99500000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-23,Cutoff
1/1/2017 17:04,1/1/2017 17:04,99600000,99600000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-19,Cutoff
1/1/2017 17:04,1/1/2017 17:04,99700000,99700000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-19,Cutoff
1/1/2017 17:04,1/1/2017 17:04,99800000,99800000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-20,Cutoff
1/1/2017 17:04,1/1/2017 17:04,99900000,99900000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-19,Cutoff
1/1/2017 17:04,1/1/2017 17:04,100000000,100000000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-29,Cutoff
1/1/2017 17:04,1/1/2017 17:04,100200000,100200000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-25,Cutoff
1/1/2017 17:04,1/1/2017 17:04,100300000,100300000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-26,Cutoff
1/1/2017 17:04,1/1/2017 17:04,100800000,100800000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-28,Cutoff
1/1/2017 17:04,1/1/2017 17:04,101100000,101100000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-37,Cutoff
1/1/2017 17:04,1/1/2017 17:04,102900000,102900000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-17,Cutoff
1/1/2017 17:04,1/1/2017 17:04,103700000,103700000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-34,Cutoff
1/1/2017 17:04,1/1/2017 17:04,105000000,105000000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-36,Cutoff
1/1/2017 17:04,1/1/2017 17:04,105600000,105600000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-28,Cutoff
1/1/2017 17:04,1/1/2017 17:04,87100000,87100000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-40,Cutoff
1/1/2017 17:04,1/1/2017 17:04,87200000,87200000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-34,Cutoff
1/1/2017 17:04,1/1/2017 17:04,87300000,87300000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-35,Cutoff
1/1/2017 17:05,1/1/2017 17:05,87400000,87400000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-35,Cutoff
1/1/2017 17:05,1/1/2017 17:05,87500000,87500000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-40,Cutoff
1/1/2017 17:05,1/1/2017 17:05,87600000,87600000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-34,Cutoff
1/1/2017 17:05,1/1/2017 17:05,87800000,87800000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-37,Cutoff
1/1/2017 17:05,1/1/2017 17:05,87900000,87900000,Found during frequency scan.,,Unidentified,Unidentified,,FALSE,0,BlackmanHarris4,100000,FALSE,50,1000,1,-40,-40,Cutoff
