ReceptionStart,ReceptionEnd,Frequency,Center,Description,Notes,Protocol,Service,Callsign,ShiftEnabled,Shift,FilterType,FilterBandwidth,SquelchEnabled,Squelch,CWShift,TimeoutSeconds,MinSignalStrength,ActualSignalStrength
2016-11-22 23:59:57,2016-11-22 23:59:59,130065000,130065000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-30,Cutoff
2016-11-23 00:00:02,2016-11-23 00:00:05,130075000,130075000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:00:05,2016-11-23 00:00:08,130080000,130080000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:00:09,2016-11-23 00:00:11,130090000,130090000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:00:11,2016-11-23 00:00:14,130100000,130100000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:00:14,2016-11-23 00:00:16,130105000,130105000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:00:18,2016-11-23 00:00:20,130115000,130115000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-30,Cutoff
2016-11-23 00:00:21,2016-11-23 00:00:23,130120000,130120000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:00:24,2016-11-23 00:00:26,130125000,130125000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:00:27,2016-11-23 00:00:29,130130000,130130000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-25,Cutoff
2016-11-23 00:00:29,2016-11-23 00:00:32,130135000,130135000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:00:35,2016-11-23 00:00:37,130145000,130145000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:00:38,2016-11-23 00:00:40,130150000,130150000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:00:41,2016-11-23 00:00:43,130155000,130155000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:00:45,2016-11-23 00:00:47,130165000,130165000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:00:48,2016-11-23 00:00:50,130175000,130175000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-30,Cutoff
2016-11-23 00:00:53,2016-11-23 00:00:56,130180000,130180000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:00:56,2016-11-23 00:00:58,130185000,130185000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:00:59,2016-11-23 00:01:02,130190000,130190000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:01:04,2016-11-23 00:01:06,130195000,130195000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:01:07,2016-11-23 00:01:09,130200000,130200000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:01:10,2016-11-23 00:01:12,130205000,130205000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:01:13,2016-11-23 00:01:15,130215000,130215000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:01:18,2016-11-23 00:01:20,130225000,130225000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:01:21,2016-11-23 00:01:23,130230000,130230000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:01:24,2016-11-23 00:01:26,130235000,130235000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:01:27,2016-11-23 00:01:30,130240000,130240000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:01:30,2016-11-23 00:01:33,130250000,130250000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:01:33,2016-11-23 00:01:36,130255000,130255000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-30,Cutoff
2016-11-23 00:01:36,2016-11-23 00:01:38,130260000,130260000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-25,Cutoff
2016-11-23 00:01:39,2016-11-23 00:01:41,130265000,130265000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:01:43,2016-11-23 00:01:46,130270000,130270000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:01:48,2016-11-23 00:01:51,130275000,130275000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:01:51,2016-11-23 00:01:53,130280000,130280000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:01:55,2016-11-23 00:01:57,130285000,130285000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:01:58,2016-11-23 00:02:00,130290000,130290000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:02:01,2016-11-23 00:02:03,130295000,130295000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:02:04,2016-11-23 00:02:06,130300000,130300000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:02:09,2016-11-23 00:02:11,130310000,130310000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:02:13,2016-11-23 00:02:15,130315000,130315000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:02:17,2016-11-23 00:02:19,130325000,130325000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:02:20,2016-11-23 00:02:22,130330000,130330000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:02:22,2016-11-23 00:02:25,130335000,130335000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-25,Cutoff
2016-11-23 00:02:25,2016-11-23 00:02:27,130340000,130340000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-23,Cutoff
2016-11-23 00:02:28,2016-11-23 00:02:30,130345000,130345000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:02:31,2016-11-23 00:02:33,130350000,130350000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:02:34,2016-11-23 00:02:36,130355000,130355000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:02:37,2016-11-23 00:02:39,130360000,130360000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-25,Cutoff
2016-11-23 00:02:39,2016-11-23 00:02:42,130365000,130365000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:02:43,2016-11-23 00:02:45,130370000,130370000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:02:48,2016-11-23 00:02:50,130375000,130375000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:02:50,2016-11-23 00:02:53,130380000,130380000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:02:55,2016-11-23 00:02:57,130390000,130390000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:02:59,2016-11-23 00:03:01,130400000,130400000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:03:04,2016-11-23 00:03:06,130410000,130410000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:03:07,2016-11-23 00:03:10,130420000,130420000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:03:12,2016-11-23 00:03:14,130425000,130425000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:03:15,2016-11-23 00:03:18,130430000,130430000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:03:18,2016-11-23 00:03:21,130435000,130435000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-30,Cutoff
2016-11-23 00:03:21,2016-11-23 00:03:23,130440000,130440000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:03:25,2016-11-23 00:03:27,130445000,130445000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:03:30,2016-11-23 00:03:32,130450000,130450000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-25,Cutoff
2016-11-23 00:03:35,2016-11-23 00:03:37,130455000,130455000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-25,Cutoff
2016-11-23 00:03:37,2016-11-23 00:03:40,130460000,130460000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:03:42,2016-11-23 00:03:45,130470000,130470000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:03:45,2016-11-23 00:03:47,130475000,130475000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:03:48,2016-11-23 00:03:50,130480000,130480000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:03:53,2016-11-23 00:03:55,130490000,130490000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:03:57,2016-11-23 00:03:59,130495000,130495000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:03:59,2016-11-23 00:04:01,130500000,130500000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:04:02,2016-11-23 00:04:04,130505000,130505000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:04:05,2016-11-23 00:04:07,130510000,130510000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:04:08,2016-11-23 00:04:10,130515000,130515000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:04:13,2016-11-23 00:04:15,130520000,130520000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:04:17,2016-11-23 00:04:19,130525000,130525000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:04:19,2016-11-23 00:04:22,130530000,130530000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-25,Cutoff
2016-11-23 00:04:22,2016-11-23 00:04:24,130535000,130535000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:04:25,2016-11-23 00:04:27,130540000,130540000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:04:29,2016-11-23 00:04:31,130550000,130550000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:04:34,2016-11-23 00:04:36,130555000,130555000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:04:37,2016-11-23 00:04:39,130570000,130570000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:04:42,2016-11-23 00:04:44,130580000,130580000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:04:44,2016-11-23 00:04:47,130585000,130585000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-24,Cutoff
2016-11-23 00:04:49,2016-11-23 00:04:51,130595000,130595000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-25,Cutoff
2016-11-23 00:04:53,2016-11-23 00:04:56,130600000,130600000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:04:56,2016-11-23 00:04:58,130610000,130610000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:05:02,2016-11-23 00:05:04,130615000,130615000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-30,Cutoff
2016-11-23 00:05:05,2016-11-23 00:05:07,130625000,130625000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-25,Cutoff
2016-11-23 00:05:08,2016-11-23 00:05:10,130630000,130630000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-25,Cutoff
2016-11-23 00:05:10,2016-11-23 00:05:13,130635000,130635000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:05:13,2016-11-23 00:05:16,130640000,130640000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:05:18,2016-11-23 00:05:20,130655000,130655000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:05:21,2016-11-23 00:05:23,130660000,130660000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:05:25,2016-11-23 00:05:28,130685000,130685000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:05:29,2016-11-23 00:05:31,130700000,130700000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:05:33,2016-11-23 00:05:35,130715000,130715000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:05:36,2016-11-23 00:05:38,130720000,130720000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:05:40,2016-11-23 00:05:42,130725000,130725000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:05:44,2016-11-23 00:05:47,130740000,130740000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:05:47,2016-11-23 00:05:49,130745000,130745000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-25,Cutoff
2016-11-23 00:05:50,2016-11-23 00:05:52,130750000,130750000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:05:54,2016-11-23 00:05:56,130765000,130765000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:05:57,2016-11-23 00:05:59,130770000,130770000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:06:00,2016-11-23 00:06:02,130775000,130775000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:06:04,2016-11-23 00:06:06,130780000,130780000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-25,Cutoff
2016-11-23 00:06:08,2016-11-23 00:06:10,130790000,130790000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:06:12,2016-11-23 00:06:15,130795000,130795000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:06:15,2016-11-23 00:06:17,130800000,130800000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:06:18,2016-11-23 00:06:20,130805000,130805000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-23,Cutoff
2016-11-23 00:06:22,2016-11-23 00:06:24,130810000,130810000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:06:24,2016-11-23 00:06:27,130815000,130815000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:06:28,2016-11-23 00:06:30,130825000,130825000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-25,Cutoff
2016-11-23 00:06:31,2016-11-23 00:06:33,130830000,130830000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:06:35,2016-11-23 00:06:38,130835000,130835000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-30,Cutoff
2016-11-23 00:06:39,2016-11-23 00:06:41,130845000,130845000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:06:43,2016-11-23 00:06:45,130855000,130855000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:06:46,2016-11-23 00:06:48,130860000,130860000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:06:49,2016-11-23 00:06:51,130865000,130865000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:06:53,2016-11-23 00:06:55,130870000,130870000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:06:56,2016-11-23 00:06:58,130875000,130875000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:06:59,2016-11-23 00:07:01,130880000,130880000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:07:02,2016-11-23 00:07:04,130885000,130885000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-25,Cutoff
2016-11-23 00:07:04,2016-11-23 00:07:07,130890000,130890000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:07:07,2016-11-23 00:07:09,130895000,130895000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:07:10,2016-11-23 00:07:12,130900000,130900000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:07:13,2016-11-23 00:07:15,130905000,130905000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-30,Cutoff
2016-11-23 00:07:16,2016-11-23 00:07:18,130910000,130910000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:07:19,2016-11-23 00:07:21,130915000,130915000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:07:24,2016-11-23 00:07:26,130920000,130920000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:07:27,2016-11-23 00:07:29,130925000,130925000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:07:30,2016-11-23 00:07:33,130935000,130935000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:07:34,2016-11-23 00:07:36,130940000,130940000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:07:37,2016-11-23 00:07:40,130950000,130950000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:07:40,2016-11-23 00:07:43,130955000,130955000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:07:45,2016-11-23 00:07:48,130970000,130970000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:07:49,2016-11-23 00:07:51,130980000,130980000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:07:53,2016-11-23 00:07:55,130985000,130985000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:07:55,2016-11-23 00:07:58,130990000,130990000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:07:58,2016-11-23 00:08:00,130995000,130995000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-25,Cutoff
2016-11-23 00:08:01,2016-11-23 00:08:03,131000000,131000000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:08:04,2016-11-23 00:08:06,131005000,131005000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:08:07,2016-11-23 00:08:10,131020000,131020000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-25,Cutoff
2016-11-23 00:08:12,2016-11-23 00:08:14,131025000,131025000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:08:15,2016-11-23 00:08:17,131030000,131030000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:08:18,2016-11-23 00:08:21,131035000,131035000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:08:21,2016-11-23 00:08:24,131040000,131040000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-25,Cutoff
2016-11-23 00:08:24,2016-11-23 00:08:26,131045000,131045000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:08:27,2016-11-23 00:08:29,131050000,131050000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:08:31,2016-11-23 00:08:33,131060000,131060000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:08:35,2016-11-23 00:08:38,131065000,131065000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:08:40,2016-11-23 00:08:43,131075000,131075000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:08:43,2016-11-23 00:08:45,131080000,131080000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:08:46,2016-11-23 00:08:49,131090000,131090000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:08:49,2016-11-23 00:08:51,131095000,131095000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:08:52,2016-11-23 00:08:54,131100000,131100000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:08:56,2016-11-23 00:08:59,131110000,131110000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-25,Cutoff
2016-11-23 00:08:59,2016-11-23 00:09:01,131115000,131115000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-24,Cutoff
2016-11-23 00:09:02,2016-11-23 00:09:04,131120000,131120000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:09:05,2016-11-23 00:09:07,131125000,131125000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-28,Cutoff
2016-11-23 00:09:08,2016-11-23 00:09:10,131130000,131130000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-24,Cutoff
2016-11-23 00:09:10,2016-11-23 00:09:13,131135000,131135000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-30,Cutoff
2016-11-23 00:09:14,2016-11-23 00:09:17,131145000,131145000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
2016-11-23 00:09:17,2016-11-23 00:09:19,131150000,131150000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-27,Cutoff
2016-11-23 00:09:20,2016-11-23 00:09:22,131160000,131160000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-26,Cutoff
2016-11-23 00:09:24,2016-11-23 00:09:27,131170000,131170000,"Unidentified","","","","",False,0,"BlackmanHarris4",10000,False,50,1000,1,-30,-29,Cutoff
